uniqueID,propId,statusId,cityId,location,street,floor,size,structure,municipality,polygons,ptId,price,coverPhoto,rentOrSale,caseId,caseType,underConstruction,filed,furnished,ceiling,furnishingArray,bldgOptsArray,heatingArray,parkingArray,yearOfConstruction,joineryArray,petsArray,otherArray,availableFrom,firstPublished,pricePerSize,showPdv,oldPrice,isSalonac,isNotLastFloor,isNoElevatorButLow,bedroomsArray,bathroomArray,renovationArray,minLeaseArray,newDevelopment,distanceCenterArray,isFeatured,isLux,newImagePipeline,isRecommended
45861-BR,45861,51,1,"44.80613, 20.464",Resavska,VPR,133,3.0,Vračar,"['Vračar', 'Cvetni trg / park Manjež', 'Centar', 'Širi centar', 'Krug dvojke']",1,2200.0,cityexpert.rs_-_nekretnina_id_-_45861-03583-20260512.avif,r,118207,BR,False,0,1,1,"['furAircon', 'furDishWasher', 'furShower', 'furStove', 'furTV']","['bldgOptsIntercom', 'bldgOptsSurveillance']",[1],"[3, 5]",2,[2],[],"['adpTerrace', 'tolBusiness']",2026-05-06T22:00:00Z,2026-05-12T13:47:45Z,16.541353,,,False,True,True,['r2'],"['b1+', 'b2+']",[1],[12],False,['5'],False,False,True,False
25646-BR,25646,51,1,"44.83255, 20.40028",Radoja Dakića,1,36,1.0,Novi Beograd,"['Novi Beograd', 'Blok 7a', 'Paviljoni', 'Zemunski kej - NBG']",1,600.0,cityexpert.rs_-_nekretnina_id_-_25646-03212-20260515.avif,r,118269,BR,False,0,1,2,"['furAircon', 'furBed', 'furFridge', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']","[1, 4]",[3],6,[3],"[1, 2, 3, 4]",['adpTerrace'],2026-05-07T22:00:00Z,2026-05-12T13:12:50Z,16.666666,,,False,True,True,[],[],[1],[6],False,['5_10'],False,False,True,False
78366-BR,78366,51,1,"44.78404, 20.49793",Ustanička,PR,77,2.0,Voždovac,"['Voždovac', 'Konjarnik', 'Širi centar']",1,750.0,cityexpert.rs_-_nekretnina_id_-_78366-04110-20260512.avif,r,118280,BR,False,0,2,2,"['furFridge', 'furShower', 'furStove', 'furWasher']",['bldgOptsIntercom'],"[1, 4]",[4],6,[2],[],[],2026-05-10T13:46:47Z,2026-05-12T13:09:24Z,9.74026,,,False,True,True,['r2'],"['b1+', 'b2+']",[],[24],False,['5_10'],False,False,True,False
77499-BR,77499,51,1,"44.8135, 20.47681",Draže Pavlovića,VPR,33,1.5,Palilula,"['Palilula', 'Stara Palilula', 'Centar', 'Širi centar', 'Palilula - uži deo', 'Palilula 2']",1,480.0,cityexpert.rs_-_nekretnina_id_-_77499-01107-20260317.avif,r,116347,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furShower', 'furTV', 'furWasher']","['bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 4]",[5],6,[2],[],['tolBusiness'],2026-03-31T22:00:00Z,2026-05-12T12:25:45Z,14.545455,,,False,True,True,['r1'],['b1+'],[],[12],False,['5'],False,False,True,False
40272-BR,40272,51,1,"44.79979, 20.49376",Preševska,5_10,85,3.0,Zvezdara,"['Zvezdara', 'Lion', 'Širi centar', 'Zvezdara bez Mirijeva']",1,850.0,cityexpert.rs_-_nekretnina_id_-_40272_-_0367_-_20210423.jpg,r,115960,BR,False,0,1,1,"['furAircon', 'furBed', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],[5],4,[2],[],['adpTerrace'],2026-03-14T23:00:00Z,2026-05-12T11:37:51Z,10.0,,,False,False,True,['r2'],['b1+'],[2],[12],False,['5'],True,False,True,False
42860-BR,42860,51,1,"44.79555, 20.47132",Šumatovačka,2_4,30,0.5,Vračar,"['Vračar', 'Neimar', 'Hram Svetog Save', 'Centar', 'Širi centar']",1,550.0,cityexpert.rs_-_nekretnina_id_-_42860_-_0621_-_20230127.jpg,r,117684,BR,False,0,1,1,"['furAircon', 'furCable', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[4, 4]",[5],4,[2],"[1, 2, 3, 4]",[],2026-04-30T22:00:00Z,2026-05-12T10:42:44Z,18.333334,,,False,True,True,[],['b1+'],[],[12],False,['5'],False,False,True,False
52784-BR,52784,51,1,"44.76608, 20.48184",Vojvode Stepe,2_4,49,2.0,Voždovac,"['Voždovac', 'Gornji Voždovac', 'Trošarina', 'Voždove kapije']",1,700.0,cityexpert.rs_-_nekretnina_id_-_52784_-_0003_-_20240227.jpg,r,115299,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp', 'bldgOptsSecurity', 'bldgOptsSurveillance']","[1, 1]",[2],5,[1],[],['adpTerrace'],2026-03-24T23:00:00Z,2026-05-12T09:47:17Z,14.285714,,,False,True,True,['r1'],['b1+'],[],[12],False,['5_10'],True,False,True,False
54237-BR,54237,51,1,"44.85844, 20.45995",Vranovačka,1,50,1.5,Palilula,"['Palilula', 'Krnjača']",1,300.0,cityexpert.rs_-_nekretnina_id_-_54237_-_0263_-_20230123.jpg,r,118192,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsIntercom', 'bldgOptsSurveillance']",[26],[3],4,[2],[],['adpTerrace'],2026-05-06T22:00:00Z,2026-05-12T08:14:42Z,6.0,,,False,True,True,['r1'],['b1+'],[2],[12],False,['5_10'],False,False,True,False
10829-BR,10829,51,1,"44.80067, 20.4739",Kursulina,2_4,55,2.0,Vračar,"['Vračar', 'Kalenić pijaca', 'Centar', 'Širi centar']",1,850.0,cityexpert.rs_-_nekretnina_id_-_10829_-_0777_-_20240909.jpg,r,117283,BR,False,0,1,2,"['furBed', 'furShower']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],[5],2,[2],[],[],2026-04-08T22:00:00Z,2026-05-12T08:06:33Z,15.454545,,,False,True,True,['r1'],['b1+'],[1],[12],False,['5'],False,False,True,False
31135-BR,31135,51,1,"44.78585, 20.51552",Gusinjska,5_10,100,3.0,Zvezdara,"['Zvezdara', 'Konjarnik', 'Širi centar', 'Zvezdara bez Mirijeva']",1,850.0,cityexpert.rs_-_nekretnina_id_-_31135_-_6098_-_20180131.jpg,r,116636,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp', 'bldgOptsSurveillance']",[1],"[1, 3]",6,[2],[],['adpTerrace'],2026-03-22T23:00:00Z,2026-05-12T07:35:08Z,8.5,,,False,False,True,['r2'],"['b1+', 'b2+']",[],[6],False,['5_10'],True,False,True,False
56026-BR,56026,51,1,"44.80207, 20.46779",Makenzijeva,2_4,53,2.0,Vračar,"['Vračar', 'Slavija', 'Centar', 'Širi centar']",1,800.0,cityexpert.rs_-_nekretnina_id_-_56026_-_0087_-_20230410.jpg,r,117281,BR,False,0,1,2,"['furAircon', 'furBed', 'furFridge', 'furShower', 'furStove', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 4]",[5],6,[2],[],[],2026-04-13T22:00:00Z,2026-05-12T07:16:29Z,15.094339,,,False,True,True,['r1'],['b1+'],[1],[6],False,['5'],True,False,True,False
70891-BR,70891,51,1,"44.80461, 20.45039",Bulevar Vudroa Vilsona,11+,55,2.0,Savski venac,"['Savski venac', 'Savski amfiteatar', 'Beograd na vodi']",1,1200.0,cityexpert.rs_-_nekretnina_id_-_70891_-_0081_-_20250607.jpg,r,118354,BR,False,0,1,2,"['furAircon', 'furBed', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSecurity', 'bldgOptsSurveillance']",[1],[1],6,[2],[],['adpTerrace'],2026-06-30T22:00:00Z,2026-05-12T07:06:56Z,21.818182,,,False,True,True,['r1'],['b1+'],[],[12],False,['5'],True,False,True,True
61246-BR,61246,51,1,"44.78245, 20.47562",Bože Jankovića,VPR,25,0.5,Voždovac,"['Voždovac', 'Donji Voždovac']",1,500.0,cityexpert.rs_-_nekretnina_id_-_61246_-_0093_-_20231221.jpg,r,118341,BR,False,0,1,1,"['furAircon', 'furCable', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsIntercom', 'bldgOptsSurveillance']","[4, 99]",[4],5,[2],[],[],2026-05-11T12:20:21Z,2026-05-11T12:46:52Z,20.0,,,False,True,True,[],['b1+'],[],[12],False,['5'],False,False,True,False
31952-BR,31952,51,1,"44.80494, 20.40579",Jurija Gagarina,5_10,45,1.5,Novi Beograd,"['Novi Beograd', 'Blok 67 (Belville)', 'Delta City']",1,600.0,cityexpert.rs_-_nekretnina_id_-_31952_-_0059_-_20230214.jpg,r,116238,BR,False,0,2,2,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furStove', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSecurity', 'bldgOptsSurveillance']",[1],[5],6,[2],[],"['adpLoggia', 'tolBusiness']",2026-03-31T22:00:00Z,2026-05-11T12:44:24Z,13.333333,,,False,True,True,['r1'],['b1+'],[2],[12],False,['5_10'],False,False,True,False
45610-BR,45610,51,1,"44.79462, 20.44011",Koste Glavinića,2_4,34,1.0,Savski venac,"['Savski venac', 'Senjak']",1,400.0,cityexpert.rs_-_nekretnina_id_-_45610_-_0742_-_20210927.jpg,r,117987,BR,False,0,1,1,"['furAircon', 'furFridge', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],[4],6,[2],"[1, 2, 3, 4, 5]",['adpTerrace'],2026-05-23T22:00:00Z,2026-05-11T11:47:47Z,11.764706,,,False,True,True,[],['b1+'],[],[12],False,['5'],False,False,True,False
37392-BR,37392,51,1,"44.77906, 20.47539",Kralja Vladimira,2_4,84,4.0,Voždovac,"['Voždovac', 'Donji Voždovac']",1,600.0,cityexpert.rs_-_nekretnina_id_-_37392_-_0912_-_20191118.jpg,r,118334,BR,False,0,1,2,"['furBed', 'furFridge', 'furShower', 'furTub', 'furWasher']","['bldgOptsIntercom', 'bldgOptsSurveillance']",[1],[4],4,[2],[],['adpTerrace'],2026-06-04T22:00:00Z,2026-05-11T11:43:20Z,7.142857,,,False,True,True,['r3'],"['b1+', 'b2+']",[],[6],False,['5'],False,False,True,False
70948-BR,70948,51,1,"44.76816, 20.42157",Kraljice Katarine,1,78,2.5,Čukarica,"['Čukarica', 'Banovo brdo']",1,1200.0,cityexpert.rs_-_nekretnina_id_-_70948_-_0419_-_20250318.jpg,r,118321,BR,False,0,1,2,"['furBed', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furInverter', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']",['bldgOptsIntercom'],"[1, 4]",[1],3,[2],"[1, 2]",['adpTerrace'],2026-05-31T22:00:00Z,2026-05-11T09:59:55Z,15.384615,,,False,True,True,['r2'],['b1+'],[1],[12],False,['5_10'],False,False,True,False
18757-BR,18757,51,1,"44.81011, 20.51978",Pjera Križanića,1,55,2.0,Palilula,"['Palilula', 'Karaburma']",1,500.0,cityexpert.rs_-_nekretnina_id_-_18757_-_5043_-_20161104.jpg,r,117869,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furShower', 'furStove', 'furTV']",[],"[4, 4, 4]",[4],6,[3],[],['adpTerrace'],2026-05-04T22:00:00Z,2026-05-11T09:58:17Z,9.090909,,,False,True,True,['r2'],['b1+'],[],[6],False,['5_10'],False,False,True,False
18558-BR,18558,51,1,"44.81269, 20.46139",Terazije,2_4,71,2.0,Stari grad,"['Stari grad', 'Terazije', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,850.0,cityexpert.rs_-_nekretnina_id_-_18558_-_0207_-_20260121.jpg,r,118319,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[5],6,[3],"[1, 2, 3, 4, 5]",['tolBusiness'],2026-05-16T22:00:00Z,2026-05-11T09:40:13Z,11.971831,,,False,True,True,['r2'],['b1+'],[],[6],False,[],True,False,True,True
18169-BR,18169,51,1,"44.81065, 20.47459",27. marta,5_10,50,3.0,Palilula,"['Palilula', 'Stara Palilula', 'Centar', 'Širi centar', 'Palilula - uži deo', 'Palilula 2']",1,480.0,cityexpert.rs_-_nekretnina_id_-_18169_-_0687_-_20161008.jpg,r,118313,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']","[1, 4]",[3],6,[],[],['adpTerrace'],2026-05-10T22:00:00Z,2026-05-11T09:30:39Z,9.6,,,False,False,True,[],[],[],[6],False,['5'],False,False,True,False
38948-BR,38948,51,1,"44.77973, 20.47063",Koste Jovanovića,2_4,160,4.0,Voždovac,"['Voždovac', 'Donji Voždovac']",1,2200.0,cityexpert.rs_-_nekretnina_id_-_38948_-_6628_-_20200519.jpg,r,118317,BR,False,0,1,1,"['furAircon', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance', 'furAlarm']",[99],[3],6,[2],"[1, 2, 3, 4, 5]",['adpTerrace'],2026-06-10T22:00:00Z,2026-05-11T09:16:27Z,13.75,,,False,True,True,['r3'],"['b1+', 'b2+']",[],[12],False,['5'],False,False,True,False
61543-BR,61543,51,1,"44.79075, 20.52484",Matice srpske,2_4,60,2.0,Zvezdara,"['Zvezdara', 'Mirijevo', 'Mirijevo II']",1,500.0,cityexpert.rs_-_nekretnina_id_-_61543-03827-20260506.avif,r,118063,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],[4],3,[2],[],[],2026-05-05T05:00:16Z,2026-05-11T09:14:23Z,8.333333,,,False,True,True,['r1'],['b1+'],[],[12],False,['5_10'],False,False,True,False
70393-BR,70393,51,1,"44.81743, 20.41458",Bulevar Zorana Đinđića,2_4,61,3.0,Novi Beograd,"['Novi Beograd', 'Blok 29', 'Centralni NBG']",1,700.0,cityexpert.rs_-_nekretnina_id_-_70393_-_0391_-_20250215.jpg,r,118315,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],[1],6,"[2, 3]",[],[],2026-05-11T08:44:31Z,2026-05-11T08:58:40Z,11.4754095,,,False,True,True,['r2'],['b1+'],[],[12],False,['5'],True,False,True,False
69171-BR,69171,51,1,"44.79207, 20.47392",Sime Igumanova,2_4,22,0.5,Vračar,"['Vračar', 'Neimar', 'Južni bulevar', 'Širi centar']",1,380.0,cityexpert.rs_-_nekretnina_id_-_69171_-_0512_-_20241230.jpg,r,118303,BR,False,0,1,2,"['furAircon', 'furPullOutBed', 'furShower', 'furStove', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 4]",[3],6,[3],[],[],2026-05-31T22:00:00Z,2026-05-11T08:45:38Z,17.272728,,,False,True,True,[],['b1+'],[],[6],False,['5'],False,False,True,False
75185-BR,75185,51,1,"44.80439, 20.48195",Ćirila i Metodija,2_4,245,5+,Zvezdara,"['Zvezdara', 'Vukov spomenik', 'Centar', 'Širi centar', 'Zvezdara bez Mirijeva']",1,3000.0,cityexpert.rs_-_nekretnina_id_-_75185_-_0004_-_20251030.jpg,r,110540,BR,False,0,1,1,"['furAircon', 'furBed', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp', 'bldgOptsSecurity', 'bldgOptsSurveillance', 'furAlarm']",[1],"[1, 5]",6,[1],[],"['adpGym', 'adpSwimmingPool', 'adpTerrace', 'basInfDuplex', 'furJacuzzi']",2025-10-26T23:00:00Z,2026-05-11T08:32:52Z,12.244898,,,False,True,True,['r4'],"['b1+', 'b2+', 'b3+', 'b4+']",[],[12],False,['5'],True,False,True,False
77603-BR,77603,51,1,"44.82735, 20.4155",Aleksinačkih rudara,5_10,80,4.0,Novi Beograd,"['Novi Beograd', 'Blok 11b', 'Zemunski kej', 'Zemunski kej - NBG']",1,800.0,cityexpert.rs_-_nekretnina_id_-_77603-02107-20260321.avif,r,116562,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[4],6,[3],[],['adpTerrace'],2026-05-14T22:00:00Z,2026-05-11T08:20:55Z,10.0,,,False,False,True,['r2'],"['b1+', 'b2+']",[],[12],False,['5'],False,False,True,False
59448-BR,59448,51,1,"44.81385, 20.46572",Majke Jevrosime,2_4,103,4.0,Stari grad,"['Stari grad', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,1400.0,cityexpert.rs_-_nekretnina_id_-_59448_-_0387_-_20230925.jpg,r,117777,BR,False,0,1,1,"['furAircon', 'furBed', 'furDishWasher', 'furFridge', 'furStove', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[5],6,[3],"[1, 2, 3, 4, 5]",['adpTerrace'],2026-04-23T22:00:00Z,2026-05-11T08:20:49Z,13.592233,,,False,True,True,['r2'],"['b1+', 'b2+']",[],[12],False,[],True,False,True,False
15343-BR,15343,51,1,"44.80048, 20.49694",Dimitrija Tucovića,2_4,65,3.0,Zvezdara,"['Zvezdara', 'Bulbulder', 'Širi centar', 'Zvezdara bez Mirijeva']",1,650.0,cityexpert.rs_-_nekretnina_id_-_15343-03523-20260427.avif,r,117821,BR,False,0,1,2,"['furAircon', 'furBed', 'furFridge', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[2],6,[2],[],['adpTerrace'],2026-04-26T22:00:00Z,2026-05-11T08:08:47Z,10.0,,,False,True,True,['r2'],['b1+'],[],[12],False,['5'],False,False,True,False
57293-BR,57293,51,1,"44.7915, 20.49078",Gospodara Vučića,2_4,35,1.5,Vračar,"['Vračar', 'Južni bulevar', 'Lekino brdo', 'Širi centar']",1,850.0,cityexpert.rs_-_nekretnina_id_-_57293_-_0527_-_20230606.jpg,r,118072,BR,False,0,1,1,"['furBed', 'furCable', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp', 'bldgOptsSecurity', 'bldgOptsSurveillance']","[1, 1]",[5],6,[1],"[1, 2, 3, 4, 5]",['adpTerrace'],2026-06-09T22:00:00Z,2026-05-11T07:32:04Z,24.285715,,,False,True,True,['r1'],['b1+'],[],[12],False,['5'],False,False,True,False
78318-BR,78318,51,1,"44.76278, 20.48352",Vojvode Stepe,2_4,43,1.5,Voždovac,"['Voždovac', 'Gornji Voždovac', 'Trošarina']",1,600.0,cityexpert.rs_-_nekretnina_id_-_78318-02529-20250510.avif,r,118150,BR,False,0,1,1,"['furCable', 'furFridge', 'furInternet', 'furInverter', 'furPullOutBed', 'furShower', 'furStove', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[4, 10]",[4],5,[2],"[3, 4, 5]",[],2026-05-06T10:59:55Z,2026-05-11T07:10:59Z,13.953488,,,False,True,True,['r1'],['b1+'],[2],[12],False,['5_10'],False,False,True,False
77534-BR,77534,51,1,"44.73208, 20.46689",Miljakovačke livade,2_4,70,3.0,Rakovica,"['Rakovica', 'Miljakovac 3']",1,400.0,cityexpert.rs_-_nekretnina_id_-_77534-02674-20260326.avif,r,118290,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsIntercom', 'bldgOptsSurveillance']","[4, 99]",[2],6,[2],[],['adpTerrace'],2026-05-10T22:00:00Z,2026-05-11T06:25:28Z,5.714286,,,False,False,True,['r2'],['b1+'],[],[12],False,['10+'],False,False,True,False
45152-BR,45152,51,1,"44.81909, 20.40398",Bulevar Arsenija Čarnojevića,2_4,60,2.0,Novi Beograd,"['Novi Beograd', 'Blok 38', 'Centralni NBG']",1,900.0,cityexpert.rs_-_nekretnina_id_-_45152-02528-20260420.avif,r,117522,BR,False,0,1,1,"['furAircon', 'furBed', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],[3],6,[2],[],['adpTerrace'],2026-04-16T22:00:00Z,2026-05-11T05:48:42Z,15.0,,,False,True,True,['r1'],['b1+'],[1],[12],False,['5_10'],True,False,True,False
40127-BR,40127,51,1,"44.78066, 20.44593",Teodora Drajzera,VPR,57,2.0,Savski venac,"['Savski venac', 'Dedinje', 'Topčider']",1,600.0,cityexpert.rs_-_nekretnina_id_-_40127_-_0773_-_20200824.jpg,r,118288,BR,False,0,1,1,"['furBed', 'furFridge', 'furStove', 'furTV', 'furTub', 'furWasher']",['bldgOptsIntercom'],[1],[3],2,"[2, 3]",[],['adpTerrace'],2026-06-30T22:00:00Z,2026-05-11T05:37:08Z,10.526316,,,False,True,True,['r1'],['b1+'],[1],[6],False,['5_10'],False,False,True,False
74259-BR,74259,51,1,"44.8084, 20.47476",Miročka,2_4,50,2.0,Stari grad,"['Stari grad', 'Tašmajdan', 'Centar', 'Širi centar', 'Palilula - uži deo', 'Krug dvojke']",1,850.0,cityexpert.rs_-_nekretnina_id_-_74259_-_0417_-_20250923.jpg,r,118283,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 4]",[5],6,[2],[],['adpLoggia'],2026-05-31T22:00:00Z,2026-05-11T05:35:20Z,17.0,,,False,True,True,['r1'],['b1+'],[],[12],False,['5'],True,False,True,False
57739-BR,57739,51,1,"44.80266, 20.47828",Sinđelićevo sokače,1,114,4.0,Vračar,"['Vračar', 'Kalenić pijaca', 'Centar', 'Širi centar']",1,1700.0,cityexpert.rs_-_nekretnina_id_-_57739_-_140727_-_20230626.jpg,r,118271,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[99],"[2, 5]",6,[1],"[1, 2, 3, 4, 5]","['adpTerrace', 'tolBusiness']",2026-05-10T10:11:28Z,2026-05-11T05:25:29Z,14.912281,,,False,True,True,['r3'],"['b1+', 'b2+']",[],[12],False,['5'],True,False,True,False
78262-BR,78262,51,1,"44.8015, 20.48007",Tomaša Ježa,2_4,45,2.0,Vračar,"['Vračar', 'Kalenić pijaca', 'Centar', 'Širi centar']",1,850.0,cityexpert.rs_-_nekretnina_id_-_78262-435-20260430-9.avif,r,117952,BR,False,0,1,1,"['furAircon', 'furBed', 'furFridge', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[5],1,[2],"[1, 2, 3, 4, 5]",[],2026-04-29T22:00:00Z,2026-05-11T05:12:38Z,18.88889,,,False,True,True,['r1'],['b1+'],[1],[12],False,['5'],False,False,True,False
73279-BR,73279,51,1,"44.79218, 20.46704",Bokeljska,1,56,2.0,Vračar,"['Vračar', 'Neimar', 'Širi centar']",1,600.0,cityexpert.rs_-_nekretnina_id_-_73279_-_0245_-_20250702.jpg,r,113932,BR,False,0,1,2,"['furAircon', 'furBed', 'furFridge', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 1]",[5],6,[2],[],[],2026-02-28T23:00:00Z,2026-05-08T15:51:02Z,10.714286,,,False,True,True,['r1'],['b1+'],[],[12],False,['5'],True,False,True,False
61732-BR,61732,51,1,"44.78874, 20.5357",Vojina Đurašinovića Kostje,2_4,46,1.5,Zvezdara,"['Zvezdara', 'Mirijevo', 'Mirijevo II']",1,350.0,cityexpert.rs_-_nekretnina_id_-_61732_-_0154_-_20240123.jpg,r,117611,BR,False,0,1,2,"['furAircon', 'furBed', 'furFridge', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],[4],6,[2],[3],[],2026-04-30T22:00:00Z,2026-05-08T14:58:52Z,7.6086955,,,False,True,True,['r1'],['b1+'],[],[6],False,['5_10'],False,False,True,False
75018-BR,75018,51,1,"44.73658, 20.42781",Susedgradska,2_4,55,2.0,Rakovica,"['Rakovica', 'Kneževac']",1,450.0,cityexpert.rs_-_nekretnina_id_-_75018_-_0579_-_20251017.jpg,r,110151,BR,False,0,1,2,"['furBed', 'furCornerSofa', 'furFridge', 'furInverter', 'furShower', 'furStove', 'furTV']",['bldgOptsIntercom'],"[4, 99]","[3, 4]",6,[2],[],[],2025-10-13T22:00:00Z,2026-05-08T14:17:15Z,8.181818,,,False,False,True,['r1'],['b1+'],[],[12],False,['10+'],True,False,True,False
46169-BR,46169,51,1,"44.80822, 20.48175",Cvijićeva,1,35,1.0,Palilula,"['Palilula', 'Stara Palilula', 'Širi centar', 'Palilula - uži deo', 'Palilula 2', 'Hadžipopovac']",1,400.0,cityexpert.rs_-_nekretnina_id_-_46169_-_0753_-_20211102.jpg,r,109859,BR,False,0,1,1,"['furAircon', 'furCable', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']",['bldgOptsIntercom'],"[4, 10]",[5],1,[3],[],[],2025-10-05T22:00:00Z,2026-05-08T14:10:28Z,11.428572,,,False,True,True,[],['b1+'],[1],[6],False,['5'],True,False,True,False
75644-BR,75644,51,1,"44.79589, 20.47165",Dubljanska,1,43,2.5,Vračar,"['Vračar', 'Neimar', 'Hram Svetog Save', 'Centar', 'Širi centar']",1,650.0,cityexpert.rs_-_nekretnina_id_-_75644_-_0509_-_20251125.jpg,r,117074,BR,False,0,1,1,"['furAircon', 'furBed', 'furFridge', 'furPullOutBed', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 4]",[5],6,[2],"[1, 2]",['adpTerrace'],2026-04-02T22:00:00Z,2026-05-08T13:56:30Z,15.116279,,,False,True,True,['r2'],"['b1+', 'b2+']",[],[12],False,['5'],True,False,True,False
